sid,time_iso,time_ns,lat,lon
b'1979197N13314',1979-07-25T23:59:59.999959744,301795199999959744,26.350000381469727,-97.4000015258789
b'1979197N13314',1979-07-26T02:59:59.999959744,301805999999959744,22.872501373291016,-100.92499542236328
b'1979197N13314',1979-07-26T02:59:59.999959744,301805999999959744,22.45250129699707,-101.13499450683594
b'1979197N13314',1979-07-26T05:59:59.999959744,301816799999959744,26.81999969482422,-99.86000061035156
b'1979197N13314',1979-07-26T05:59:59.999959744,301816799999959744,26.68000030517578,-100.20999908447266
b'1979197N13314',1979-07-26T08:59:59.999959744,301827599999959744,27.962499618530277,-96.42749786376952
b'1979197N13314',1979-07-26T08:59:59.999959744,301827599999959744,28.10249900817871,-96.49749755859376
b'1979197N13314',1979-07-26T11:59:59.999959744,301838399999959744,27.09000015258789,-96.66000366210938
b'1979197N13314',1979-07-26T11:59:59.999959744,301838399999959744,27.299999237060547,-96.7300033569336
b'1979197N13314',1979-07-26T14:59:59.999959744,301849199999959744,27.59749794006348,-96.34000396728516
b'1979197N13314',1979-07-26T14:59:59.999959744,301849199999959744,27.66749763488769,-95.92000579833984
b'1979197N13314',1979-07-26T17:59:59.999959744,301859999999959744,28.5,-94.76000213623048
b'1979197N13314',1979-07-26T17:59:59.999959744,301859999999959744,28.42999839782715,-95.11000061035156
b'1979197N13314',1979-07-26T20:59:59.999959744,301870799999959744,28.36999893188477,-96.32250213623048
b'1979197N13314',1979-07-26T20:59:59.999959744,301870799999959744,28.579998016357425,-95.97250366210938
b'1979197N13314',1979-07-26T23:59:59.999959744,301881599999959744,29.419998168945312,-97.58000183105467
b'1979197N13314',1979-07-27T02:59:59.999959744,301892399999959744,27.98999786376953,-99.14999389648438
b'1979197N13314',1979-07-27T05:59:59.999959744,301903199999959744,32.4900016784668,-95.48999786376952
b'1979197N13314',1979-07-27T05:59:59.999959744,301903199999959744,34.310001373291016,-96.26000213623048
b'1979197N13314',1979-07-27T08:59:59.999959744,301913999999959744,33.459999084472656,-96.18000030517578
b'1979197N13314',1979-07-27T11:59:59.999959744,301924799999959744,31.40999984741211,-96.31999969482422
b'1979197N13314',1979-07-27T11:59:59.999959744,301924799999959744,31.61999893188477,-95.20000457763672
b'1979197N13314',1979-07-27T14:59:59.999959744,301935599999959744,31.23500061035156,-96.24500274658205
b'1979197N13314',1979-07-27T14:59:59.999959744,301935599999959744,31.375,-95.3350067138672
b'1979197N13314',1979-07-27T20:59:59.999959744,301957199999959744,33.53249740600586,-93.1050033569336
b'1979197N13314',1979-07-27T20:59:59.999959744,301957199999959744,32.97249984741211,-92.82500457763672
b'1979197N13314',1979-07-27T23:59:59.999959744,301967999999959744,33.3900032043457,-92.5
b'1979197N13314',1979-07-27T23:59:59.999959744,301967999999959744,33.31999969482422,-94.66999816894533
b'1979197N13314',1979-07-28T02:59:59.999959744,301978799999959744,37.33250045776367,-91.95750427246094
b'1979197N13314',1979-07-28T02:59:59.999959744,301978799999959744,37.82250213623047,-92.2375030517578
b'1979197N13314',1979-07-28T05:59:59.999959744,301989599999959744,38.36000061035156,-91.58000183105467
b'1979197N13314',1979-07-28T05:59:59.999959744,301989599999959744,38.07999801635742,-90.31999969482422
b'1979197N13314',1979-07-28T08:59:59.999959744,302000399999959744,39.19999694824219,-89.53499603271484
b'1979197N13314',1979-07-28T08:59:59.999959744,302000399999959744,38.77999877929688,-88.69499969482422
b'1979197N13314',1979-07-28T11:59:59.999959744,302011199999959744,39.78999710083008,-87.1500015258789
b'1979197N13314',1979-07-28T11:59:59.999959744,302011199999959744,39.93000030517578,-87.91999816894531
b'1979197N13314',1979-07-28T14:59:59.999959744,302021999999959744,40.70499801635742,-84.7699966430664
b'1979197N13314',1979-07-28T14:59:59.999959744,302021999999959744,40.42499923706055,-83.86000061035156
b'1979197N13314',1979-07-28T17:59:59.999959744,302032799999959744,39.77999877929688,-81.06999969482422
b'1979197N13314',1979-07-28T17:59:59.999959744,302032799999959744,37.540000915527344,-80.44000244140625
b'1979197N13314',1979-07-28T20:59:59.999959744,302043599999959744,32.6150016784668,-85.29499816894531
b'1979197N13314',1979-07-28T23:59:59.999959744,302054399999959744,33.400001525878906,-88.97999572753906
b'1979197N13314',1979-07-29T02:59:59.999959744,302065199999959744,34.814998626708984,-81.39500427246094
b'1979197N13314',1979-07-29T02:59:59.999959744,302065199999959744,37.96500015258789,-81.6050033569336
b'1979197N13314',1979-07-29T05:59:59.999959744,302075999999959744,32.349998474121094,-75.3800048828125
b'1979197N13314',1979-07-29T05:59:59.999959744,302075999999959744,32.209999084472656,-75.17000579833984
b'1979197N13314',1979-07-29T08:59:59.999959744,302086799999959744,31.01499938964844,-74.94999694824219
b'1979197N13314',1979-07-29T08:59:59.999959744,302086799999959744,31.01499938964844,-74.45999908447266
b'1979197N13314',1979-07-29T11:59:59.999959744,302097599999959744,30.810001373291016,-74.5999984741211
b'1979197N13314',1979-07-29T11:59:59.999959744,302097599999959744,30.670000076293945,-74.45999908447266
b'1979238N12324',1979-08-25T11:59:59.999959744,304430399999959744,8.40999984741211,-33.65000534057617
b'1979238N12324',1979-08-25T17:59:59.999959744,304451999999959744,8.269999504089355,-34.48999786376953
b'1979238N12324',1979-08-25T23:59:59.999959744,304473599999959744,10.510000228881836,-38.76000213623047
b'1979238N12324',1979-08-26T02:59:59.999959744,304484399999959744,10.59999942779541,-39.87248992919922
b'1979238N12324',1979-08-26T05:59:59.999959744,304495199999959744,11.039999961853027,-40.65999603271485
b'1979238N12324',1979-08-26T08:59:59.999959744,304505999999959744,11.382500648498535,-41.7300033569336
b'1979238N12324',1979-08-26T11:59:59.999959744,304516799999959744,11.25,-42.810001373291016
b'1979238N12324',1979-08-26T14:59:59.999959744,304527599999959744,11.24250030517578,-43.93249130249024
b'1979238N12324',1979-08-26T23:59:59.999959744,304559999999959744,10.649999618530272,-46.02000045776367
b'1979238N12324',1979-08-27T02:59:59.999959744,304570799999959744,10.357500076293944,-46.97999954223633
b'1979238N12324',1979-08-27T05:59:59.999959744,304581599999959744,11.520000457763672,-48.0099983215332
b'1979238N12324',1979-08-27T08:59:59.999959744,304592399999959744,12.079999923706056,-49.040000915527344
b'1979238N12324',1979-08-27T11:59:59.999959744,304603199999959744,11.800000190734863,-50.0
b'1979238N12324',1979-08-27T14:59:59.999959744,304613999999959744,11.827500343322754,-50.547508239746094
b'1979238N12324',1979-08-27T20:59:59.999959744,304635599999959744,11.47499942779541,-52.12999725341797
b'1979238N12324',1979-08-27T23:59:59.999959744,304646399999959744,11.5,-53.11000061035156
b'1979238N12324',1979-08-28T02:59:59.999959744,304657199999959744,12.0,-53.09749984741211
b'1979238N12324',1979-08-28T05:59:59.999959744,304667999999959744,12.079999923706056,-53.28000259399414
b'1979238N12324',1979-08-28T08:59:59.999959744,304678799999959744,11.522500038146973,-53.88250350952149
b'1979238N12324',1979-08-28T11:59:59.999959744,304689599999959744,12.170000076293944,-54.78999710083008
b'1979238N12324',1979-08-28T17:59:59.999959744,304711199999959744,12.710000038146973,-55.9900016784668
b'1979238N12324',1979-08-28T20:59:59.999959744,304721999999959744,12.392499923706056,-56.46999740600586
b'1979238N12324',1979-08-28T23:59:59.999959744,304732799999959744,13.139999389648438,-57.02000045776367
b'1979238N12324',1979-08-29T02:59:59.999959744,304743599999959744,13.732500076293944,-57.82999801635742
b'1979238N12324',1979-08-29T05:59:59.999959744,304754399999959744,14.059999465942385,-58.14999771118164
b'1979238N12324',1979-08-29T08:59:59.999959744,304765199999959744,14.43000030517578,-58.76250076293945
b'1979238N12324',1979-08-29T17:59:59.999959744,304797599999959744,14.880000114440918,-60.05999755859375
b'1979238N12324',1979-08-29T20:59:59.999959744,304808399999959744,14.33750057220459,-61.772499084472656
b'1979238N12324',1979-08-29T23:59:59.999959744,304819199999959744,15.530000686645508,-62.45000457763672
b'1979238N12324',1979-08-30T02:59:59.999959744,304829999999959744,15.869999885559082,-62.255001068115234
b'1979238N12324',1979-08-30T05:59:59.999959744,304840799999959744,15.789999961853027,-63.42999649047852
b'1979238N12324',1979-08-30T08:59:59.999959744,304851599999959744,16.157499313354492,-63.95999526977539
b'1979238N12324',1979-08-30T11:59:59.999959744,304862399999959744,16.509998321533203,-63.58999633789063
b'1979238N12324',1979-08-30T14:59:59.999959744,304873199999959744,16.59749984741211,-65.55249786376953
b'1979238N12324',1979-08-30T17:59:59.999959744,304883999999959744,16.25,-66.82999420166016
b'1979238N12324',1979-08-30T17:59:59.999959744,304883999999959744,16.739999771118164,-63.95999526977539
b'1979238N12324',1979-08-30T20:59:59.999959744,304894799999959744,15.86750030517578,-67.80000305175781
b'1979238N12324',1979-08-30T20:59:59.999959744,304894799999959744,16.707500457763672,-65.0
b'1979238N12324',1979-08-30T23:59:59.999959744,304905599999959744,16.729999542236328,-67.6500015258789
b'1979238N12324',1979-08-30T23:59:59.999959744,304905599999959744,17.35999870300293,-65.62000274658203
b'1979238N12324',1979-08-31T02:59:59.999959744,304916399999959744,18.09000015258789,-65.30250549316406
b'1979238N12324',1979-08-31T02:59:59.999959744,304916399999959744,17.25,-68.3125
b'1979238N12324',1979-08-31T05:59:59.999959744,304927199999959744,17.209999084472656,-67.11000061035156
b'1979238N12324',1979-08-31T05:59:59.999959744,304927199999959744,17.700000762939453,-66.55000305175781
b'1979238N12324',1979-08-31T08:59:59.999959744,304937999999959744,17.342500686645508,-67.26000213623047
b'1979238N12324',1979-08-31T08:59:59.999959744,304937999999959744,17.482500076293945,-66.91000366210938
b'1979238N12324',1979-08-31T11:59:59.999959744,304948799999959744,16.920000076293945,-67.27999877929688
b'1979238N12324',1979-08-31T11:59:59.999959744,304948799999959744,17.200000762939453,-67.06999969482422
b'1979238N12324',1979-08-31T14:59:59.999959744,304959599999959744,17.077499389648438,-67.23749542236328
b'1979238N12324',1979-08-31T14:59:59.999959744,304959599999959744,17.287500381469727,-67.6574935913086
b'1979238N12324',1979-08-31T17:59:59.999959744,304970399999959744,17.1299991607666,-67.38999938964844
b'1979238N12324',1979-08-31T17:59:59.999959744,304970399999959744,17.19999885559082,-67.25
b'1979238N12324',1979-08-31T20:59:59.999959744,304981199999959744,17.594999313354492,-68.92499542236328
b'1979238N12324',1979-08-31T20:59:59.999959744,304981199999959744,17.594999313354492,-68.43499755859375
b'1979238N12324',1979-08-31T23:59:59.999959744,304991999999959744,18.44999885559082,-69.27999877929688
b'1979238N12324',1979-08-31T23:59:59.999959744,304991999999959744,18.309999465942383,-68.51000213623047
b'1979238N12324',1979-09-01T02:59:59.999959744,305002799999959744,18.037500381469727,-69.16500091552734
b'1979238N12324',1979-09-01T02:59:59.999959744,305002799999959744,18.107500076293945,-68.25499725341797
b'1979238N12324',1979-09-01T05:59:59.999959744,305013599999959744,16.149999618530273,-68.98999786376953
b'1979238N12324',1979-09-01T11:59:59.999959744,305035199999959744,19.280000686645508,-69.91999816894531
b'1979238N12324',1979-09-01T11:59:59.999959744,305035199999959744,20.1200008392334,-70.82999420166016
b'1979238N12324',1979-09-01T14:59:59.999959744,305045999999959744,21.317501068115234,-70.94249725341797
b'1979238N12324',1979-09-01T14:59:59.999959744,305045999999959744,18.51749992370605,-69.54249572753906
b'1979238N12324',1979-09-01T17:59:59.999959744,305056799999959744,19.270000457763672,-71.65999603271484
b'1979238N12324',1979-09-01T17:59:59.999959744,305056799999959744,17.310001373291016,-69.90999603271484
b'1979238N12324',1979-09-01T20:59:59.999959744,305067599999959744,18.662500381469727,-72.91500091552734
b'1979238N12324',1979-09-01T20:59:59.999959744,305067599999959744,16.982500076293945,-72.56500244140625
b'1979238N12324',1979-09-01T23:59:59.999959744,305078399999959744,19.82999992370605,-73.0999984741211
b'1979238N12324',1979-09-01T23:59:59.999959744,305078399999959744,20.599998474121094,-73.37999725341797
b'1979238N12324',1979-09-02T02:59:59.999959744,305089199999959744,21.63999938964844,-73.0250015258789
b'1979238N12324',1979-09-02T02:59:59.999959744,305089199999959744,21.709999084472656,-73.16500091552734
b'1979238N12324',1979-09-02T05:59:59.999959744,305099999999959744,22.10999870300293,-73.47000122070312
b'1979238N12324',1979-09-02T08:59:59.999959744,305110799999959744,22.63749885559082,-74.02000427246094
b'1979238N12324',1979-09-02T11:59:59.999959744,305121599999959744,23.280000686645508,-74.27000427246094
b'1979238N12324',1979-09-02T11:59:59.999959744,305121599999959744,23.209999084472656,-74.4800033569336
b'1979238N12324',1979-09-02T14:59:59.999959744,305132399999959744,24.03999900817871,-75.24000549316406
b'1979238N12324',1979-09-02T14:59:59.999959744,305132399999959744,23.899999618530277,-75.31000518798828
b'1979238N12324',1979-09-02T17:59:59.999959744,305143199999959744,24.94999885559082,-75.58000183105469
b'1979238N12324',1979-09-02T17:59:59.999959744,305143199999959744,24.600000381469727,-75.86000061035156
b'1979238N12324',1979-09-02T20:59:59.999959744,305153999999959744,24.19499969482422,-76.20500183105469
b'1979238N12324',1979-09-02T20:59:59.999959744,305153999999959744,23.70499992370605,-75.78500366210938
b'1979238N12324',1979-09-02T23:59:59.999959744,305164799999959744,24.530000686645508,-77.28999328613281
b'1979238N12324',1979-09-02T23:59:59.999959744,305164799999959744,24.25,-76.58999633789062
b'1979238N12324',1979-09-03T02:59:59.999959744,305175599999959744,24.997499465942383,-77.13249969482422
b'1979238N12324',1979-09-03T02:59:59.999959744,305175599999959744,25.34749984741211,-77.62249755859375
b'1979238N12324',1979-09-03T05:59:59.999959744,305186399999959744,25.92999839782715,-77.62999725341797
b'1979238N12324',1979-09-03T08:59:59.999959744,305197199999959744,26.975000381469727,-77.8324966430664
b'1979238N12324',1979-09-03T11:59:59.999959744,305207999999959744,26.78999900817871,-78.05999755859375
b'1979238N12324',1979-09-03T11:59:59.999959744,305207999999959744,27.06999969482422,-77.91999816894531
b'1979238N12324',1979-09-03T14:59:59.999959744,305218799999959744,27.95499992370605,-77.67500305175781
b'1979238N12324',1979-09-03T14:59:59.999959744,305218799999959744,27.604999542236328,-77.67500305175781
b'1979238N12324',1979-09-03T17:59:59.999959744,305229599999959744,28.25,-78.23999786376953
b'1979238N12324',1979-09-03T17:59:59.999959744,305229599999959744,27.970001220703125,-77.88999938964844
b'1979238N12324',1979-09-03T20:59:59.999959744,305240399999959744,28.63500022888184,-78.34249877929688
b'1979238N12324',1979-09-03T20:59:59.999959744,305240399999959744,28.285001754760746,-78.34249877929688
b'1979238N12324',1979-09-03T23:59:59.999959744,305251199999959744,29.049999237060547,-78.68000030517578
b'1979238N12324',1979-09-03T23:59:59.999959744,305251199999959744,29.190000534057617,-79.30999755859375
b'1979238N12324',1979-09-04T02:59:59.999959744,305261999999959744,29.927499771118164,-78.56500244140625
b'1979238N12324',1979-09-04T02:59:59.999959744,305261999999959744,30.067501068115234,-78.07500457763672
b'1979238N12324',1979-09-04T05:59:59.999959744,305272799999959744,31.899999618530277,-77.30000305175781
b'1979238N12324',1979-09-04T08:59:59.999959744,305283599999959744,32.29500198364258,-77.9800033569336
b'1979238N12324',1979-09-04T11:59:59.999959744,305294399999959744,32.58000183105469,-79.08000183105469
b'1979238N12324',1979-09-04T11:59:59.999959744,305294399999959744,32.58000183105469,-78.94000244140625
b'1979238N12324',1979-09-04T14:59:59.999959744,305305199999959744,33.02750015258789,-79.03500366210938
b'1979238N12324',1979-09-04T14:59:59.999959744,305305199999959744,32.88750076293945,-79.1050033569336
b'1979238N12324',1979-09-04T17:59:59.999959744,305315999999959744,32.7599983215332,-78.75
b'1979238N12324',1979-09-04T17:59:59.999959744,305315999999959744,32.83000183105469,-78.95999908447266
b'1979238N12324',1979-09-04T20:59:59.999959744,305326799999959744,33.0724983215332,-78.59750366210938
b'1979238N12324',1979-09-04T23:59:59.999959744,305337599999959744,33.47999954223633,-78.29999542236328
b'1979238N12324',1979-09-04T23:59:59.999959744,305337599999959744,33.27000045776367,-78.22999572753906
b'1979238N12324',1979-09-05T02:59:59.999959744,305348399999959744,34.02000045776367,-77.375
b'1979238N12324',1979-09-05T02:59:59.999959744,305348399999959744,33.810001373291016,-77.375
b'1979238N12324',1979-09-05T05:59:59.999959744,305359199999959744,34.40999984741211,-76.84000396728516
b'1979238N12324',1979-09-05T08:59:59.999959744,305369999999959744,35.71750259399414,-76.57250213623047
b'1979238N12324',1979-09-05T11:59:59.999959744,305380799999959744,35.810001373291016,-76.47000122070312
b'1979238N12324',1979-09-05T11:59:59.999959744,305380799999959744,36.09000015258789,-75.97999572753906
b'1979238N12324',1979-09-05T14:59:59.999959744,305391599999959744,37.02000427246094,-76.59249877929688
b'1979238N12324',1979-09-05T17:59:59.999959744,305402399999959744,37.18000030517578,-77.0199966430664
b'1979238N12324',1979-09-05T17:59:59.999959744,305402399999959744,37.18000030517578,-76.31999969482422
b'1979238N12324',1979-09-05T20:59:59.999959744,305413199999959744,38.20750045776367,-76.82749938964844
b'1979238N12324',1979-09-05T20:59:59.999959744,305413199999959744,38.27750015258789,-75.9175033569336
b'1979238N12324',1979-09-05T23:59:59.999959744,305423999999959744,39.13999938964844,-76.91000366210938
b'1979238N12324',1979-09-05T23:59:59.999959744,305423999999959744,39.06999969482422,-75.30000305175781
b'1979238N12324',1979-09-06T02:59:59.999959744,305434799999959744,41.20249938964844,-76.18000030517578
b'1979238N12324',1979-09-06T02:59:59.999959744,305434799999959744,40.712501525878906,-74.5
b'1979238N12324',1979-09-06T05:59:59.999959744,305445599999959744,42.0,-75.13999938964844
b'1979238N12324',1979-09-06T05:59:59.999959744,305445599999959744,42.13999938964844,-75.13999938964844
b'1979238N12324',1979-09-06T08:59:59.999959744,305456399999959744,42.36499786376953,-74.37000274658203
b'1979238N12324',1979-09-06T11:59:59.999959744,305467199999959744,43.7400016784668,-73.1500015258789
b'1979238N12324',1979-09-06T11:59:59.999959744,305467199999959744,43.7400016784668,-73.22000122070312
b'1979238N12324',1979-09-06T14:59:59.999959744,305477999999959744,45.244998931884766,-70.91250610351562
b'1979238N12324',1979-09-06T14:59:59.999959744,305477999999959744,45.45499801635742,-70.63249969482422
b'1979238N12324',1979-09-06T17:59:59.999959744,305488799999959744,45.61000061035156,-69.43000030517578
b'1979238N12324',1979-09-06T17:59:59.999959744,305488799999959744,45.32999801635742,-67.32999420166016
b'1979238N12324',1979-09-06T20:59:59.999959744,305499599999959744,46.20249938964844,-67.54499816894531
b'1979238N12324',1979-09-06T23:59:59.999959744,305510399999959744,46.470001220703125,-66.1500015258789
b'1979238N12324',1979-09-07T02:59:59.999959744,305521199999959744,47.0625,-62.59999847412109
b'1979238N12324',1979-09-07T08:59:59.999959744,305542799999959744,49.23500061035156,-62.87749862670898
b'1979238N12324',1979-09-07T11:59:59.999959744,305553599999959744,50.02000045776367,-59.88999938964844
b'1979238N12324',1979-09-07T14:59:59.999959744,305564399999959744,50.247501373291016,-56.72999954223633
b'1979238N12324',1979-09-07T17:59:59.999959744,305575199999959744,52.02999877929688,-53.63999938964844
b'1979238N12324',1979-09-07T20:59:59.999959744,305585999999959744,55.76749801635742,-49.0099983215332
b'1979238N12324',1979-09-07T23:59:59.999959744,305596799999959744,58.310001373291016,-47.040000915527344
b'1979241N11335',1979-08-29T05:59:59.999959744,304754399999959744,7.920000076293945,-28.57999992370605
b'1979241N11335',1979-08-29T08:59:59.999959744,304765199999959744,10.90999984741211,-28.417503356933597
b'1979241N11335',1979-08-29T17:59:59.999959744,304797599999959744,10.149999618530272,-31.1299991607666
b'1979241N11335',1979-08-29T20:59:59.999959744,304808399999959744,10.130000114440918,-31.419998168945312
b'1979241N11335',1979-08-29T23:59:59.999959744,304819199999959744,9.40999984741211,-32.709999084472656
b'1979241N11335',1979-08-30T02:59:59.999959744,304829999999959744,8.690000534057617,-33.785003662109375
b'1979241N11335',1979-08-30T05:59:59.999959744,304840799999959744,8.039999008178711,-35.38999557495117
b'1979241N11335',1979-08-30T08:59:59.999959744,304851599999959744,8.09000015258789,-36.002498626708984
b'1979241N11335',1979-08-30T11:59:59.999959744,304862399999959744,9.260000228881836,-36.77000045776367
b'1979241N11335',1979-08-30T14:59:59.999959744,304873199999959744,9.940000534057615,-38.99250030517578
b'1979241N11335',1979-08-30T17:59:59.999959744,304883999999959744,10.550000190734863,-40.18000411987305
b'1979241N11335',1979-08-30T20:59:59.999959744,304894799999959744,10.529999732971191,-40.98249435424805
b'1979241N11335',1979-08-30T23:59:59.999959744,304905599999959744,10.369999885559082,-41.519996643066406
b'1979241N11335',1979-08-31T02:59:59.999959744,304916399999959744,10.210000038146973,-42.469993591308594
b'1979241N11335',1979-08-31T05:59:59.999959744,304927199999959744,10.40000057220459,-41.8800048828125
b'1979241N11335',1979-08-31T08:59:59.999959744,304937999999959744,10.24000072479248,-42.36249542236328
b'1979241N11335',1979-08-31T11:59:59.999959744,304948799999959744,10.289999961853027,-42.65999984741211
b'1979241N11335',1979-08-31T14:59:59.999959744,304959599999959744,10.940000534057615,-43.11000442504883
b'1979241N11335',1979-08-31T17:59:59.999959744,304970399999959744,11.229999542236328,-43.84000778198242
b'1979241N11335',1979-08-31T20:59:59.999959744,304981199999959744,12.087499618530272,-45.20249557495117
b'1979241N11335',1979-08-31T23:59:59.999959744,304991999999959744,12.779999732971191,-46.369998931884766
b'1979241N11335',1979-09-01T02:59:59.999959744,305002799999959744,13.267499923706056,-47.23500442504883
b'1979241N11335',1979-09-01T11:59:59.999959744,305035199999959744,13.300000190734863,-49.34999465942383
b'1979241N11335',1979-09-01T14:59:59.999959744,305045999999959744,13.822500228881836,-50.432498931884766
b'1979241N11335',1979-09-01T17:59:59.999959744,305056799999959744,13.380000114440918,-52.51000213623047
b'1979241N11335',1979-09-01T23:59:59.999959744,305078399999959744,13.880000114440918,-54.519996643066406
b'1979241N11335',1979-09-02T02:59:59.999959744,305089199999959744,13.892499923706056,-53.61749649047852
b'1979241N11335',1979-09-02T05:59:59.999959744,305099999999959744,14.199999809265137,-54.02999877929688
b'1979241N11335',1979-09-02T08:59:59.999959744,305110799999959744,14.484999656677246,-54.165000915527344
b'1979241N11335',1979-09-02T11:59:59.999959744,305121599999959744,14.65999984741211,-54.81999588012695
b'1979241N11335',1979-09-02T14:59:59.999959744,305132399999959744,15.494999885559082,-55.39250564575195
b'1979241N11335',1979-09-02T17:59:59.999959744,305143199999959744,15.739998817443848,-55.79000473022461
b'1979241N11335',1979-09-02T20:59:59.999959744,305153999999959744,15.620000839233398,-56.82500076293945
b'1979241N11335',1979-09-02T23:59:59.999959744,305164799999959744,16.0,-57.35000228881836
b'1979241N11335',1979-09-03T02:59:59.999959744,305175599999959744,17.180002212524414,-57.78000259399414
b'1979241N11335',1979-09-03T05:59:59.999959744,305186399999959744,17.309999465942383,-58.28000259399414
b'1979241N11335',1979-09-03T08:59:59.999959744,305197199999959744,16.887500762939453,-58.50000381469727
b'1979241N11335',1979-09-03T11:59:59.999959744,305207999999959744,16.59000015258789,-59.70000457763672
b'1979241N11335',1979-09-03T14:59:59.999959744,305218799999959744,16.82499885559082,-60.060001373291016
b'1979241N11335',1979-09-03T17:59:59.999959744,305229599999959744,13.59999942779541,-60.70000457763672
b'1979241N11335',1979-09-03T20:59:59.999959744,305240399999959744,10.284998893737791,-62.3900032043457
b'1979241N11335',1979-09-03T23:59:59.999959744,305251199999959744,17.15999984741211,-62.12000274658203
b'1979241N11335',1979-09-04T02:59:59.999959744,305261999999959744,17.9950008392334,-61.92000198364258
b'1979241N11335',1979-09-04T05:59:59.999959744,305272799999959744,17.399999618530273,-62.28000259399414
b'1979241N11335',1979-09-04T08:59:59.999959744,305283599999959744,17.6875,-62.50000381469727
b'1979241N11335',1979-09-04T11:59:59.999959744,305294399999959744,17.75,-62.51000213623047
b'1979241N11335',1979-09-04T14:59:59.999959744,305305199999959744,18.037500381469727,-62.7300033569336
b'1979241N11335',1979-09-04T17:59:59.999959744,305315999999959744,17.470001220703125,-63.650001525878906
b'1979241N11335',1979-09-04T17:59:59.999959744,305315999999959744,17.470001220703125,-62.25000381469727
b'1979241N11335',1979-09-04T20:59:59.999959744,305326799999959744,17.107500076293945,-63.38750457763672
b'1979241N11335',1979-09-04T23:59:59.999959744,305337599999959744,11.350000381469728,-66.19000244140625
b'1979241N11335',1979-09-04T23:59:59.999959744,305337599999959744,16.18000030517578,-65.49000549316406
b'1979241N11335',1979-09-05T02:59:59.999959744,305348399999959744,16.06999969482422,-66.32749938964844
b'1979241N11335',1979-09-05T02:59:59.999959744,305348399999959744,16.280000686645508,-65.34749603271484
b'1979241N11335',1979-09-05T05:59:59.999959744,305359199999959744,16.170000076293945,-65.05999755859375
b'1979241N11335',1979-09-05T08:59:59.999959744,305369999999959744,12.552499771118164,-66.74749755859375
b'1979241N11335',1979-09-05T11:59:59.999959744,305380799999959744,14.809999465942385,-66.1199951171875
b'1979241N11335',1979-09-05T11:59:59.999959744,305380799999959744,13.969999313354492,-65.90999603271484
b'1979241N11335',1979-09-05T14:59:59.999959744,305391599999959744,15.929999351501465,-65.7750015258789
b'1979241N11335',1979-09-05T17:59:59.999959744,305402399999959744,15.769999504089355,-65.19000244140625
b'1979241N11335',1979-09-05T17:59:59.999959744,305402399999959744,15.909998893737791,-64.90999603271484
b'1979241N11335',1979-09-05T20:59:59.999959744,305413199999959744,11.112499237060549,-65.0999984741211
b'1979241N11335',1979-09-05T20:59:59.999959744,305413199999959744,11.182498931884766,-64.26000213623047
b'1979241N11335',1979-09-05T23:59:59.999959744,305423999999959744,12.059999465942385,-68.98999786376953
b'1979241N11335',1979-09-05T23:59:59.999959744,305423999999959744,11.219999313354492,-63.60000228881836
b'1979241N11335',1979-09-06T02:59:59.999959744,305434799999959744,13.575000762939451,-62.959999084472656
b'1979241N11335',1979-09-06T02:59:59.999959744,305434799999959744,13.155000686645508,-68.83999633789062
b'1979241N11335',1979-09-06T05:59:59.999959744,305445599999959744,13.799999237060549,-68.5999984741211
b'1979241N11335',1979-09-06T05:59:59.999959744,305445599999959744,13.029999732971191,-64.25999450683594
b'1979241N11335',1979-09-06T08:59:59.999959744,305456399999959744,15.299999237060549,-69.19000244140625
b'1979241N11335',1979-09-06T11:59:59.999959744,305467199999959744,17.939998626708984,-68.6500015258789
b'1979241N11335',1979-09-06T11:59:59.999959744,305467199999959744,18.36000061035156,-68.30000305175781
b'1979241N11335',1979-09-06T14:59:59.999959744,305477999999959744,17.809999465942383,-68.87000274658203
b'1979241N11335',1979-09-06T14:59:59.999959744,305477999999959744,18.020000457763672,-68.24000549316406
b'1979241N11335',1979-09-06T17:59:59.999959744,305488799999959744,17.969999313354492,-69.29000091552734
b'1979241N11335',1979-09-06T17:59:59.999959744,305488799999959744,17.829999923706055,-68.37999725341797
b'1979241N11335',1979-09-06T20:59:59.999959744,305499599999959744,17.3125,-70.3125
b'1979241N11335',1979-09-06T20:59:59.999959744,305499599999959744,17.3125,-71.7125015258789
b'1979241N11335',1979-09-06T23:59:59.999959744,305510399999959744,16.25,-72.61000061035156
b'1979241N11335',1979-09-06T23:59:59.999959744,305510399999959744,16.739999771118164,-71.62999725341797
b'1979241N11335',1979-09-07T02:59:59.999959744,305521199999959744,16.19499969482422,-74.19249725341797
b'1979241N11335',1979-09-07T02:59:59.999959744,305521199999959744,16.82499885559082,-71.18250274658203
b'1979241N11335',1979-09-07T05:59:59.999959744,305531999999959744,17.079999923706055,-73.06999969482422
b'1979241N11335',1979-09-07T08:59:59.999959744,305542799999959744,17.15250015258789,-73.97250366210938
b'1979241N11335',1979-09-07T11:59:59.999959744,305553599999959744,17.450000762939453,-73.70999908447266
b'1979241N11335',1979-09-07T11:59:59.999959744,305553599999959744,17.65999984741211,-71.88999938964844
b'1979241N11335',1979-09-07T14:59:59.999959744,305564399999959744,17.537500381469727,-71.65750122070312
b'1979241N11335',1979-09-07T14:59:59.999959744,305564399999959744,17.467498779296875,-74.0374984741211
